Order ID,Amount,Profit,Quantity,Category,Sub-Category
B-25783,30.0,-6.0,2,Clothing,Hankerchief
B-25783,33.0,-10.0,6,Clothing,Leggings
B-25783,21.0,-17.0,3,Clothing,Shirt
B-25783,26.0,2.0,2,Clothing,Hankerchief
B-25784,15.0,4.0,1,Clothing,Hankerchief
B-25785,595.0,292.0,3,Clothing,Saree
B-25785,45.0,0.0,2,Clothing,T-Shirt
B-25785,192.0,-146.0,3,Clothing,Saree
B-25785,26.0,-25.0,3,Clothing,Saree
B-25786,1854.0,433.0,5,Furniture,Bookcases
B-25786,623.0,-192.0,3,Furniture,Tables
B-25786,44.0,-34.0,3,Clothing,Stole
B-25786,17.0,-11.0,3,Clothing,Skirt
B-25787,556.0,-209.0,7,Clothing,Saree
B-25787,40.0,-12.0,3,Clothing,Shirt
B-25787,229.0,-41.0,8,Electronics,Accessories
B-25787,140.0,-58.0,4,Furniture,Furnishings
B-25788,12.0,3.0,1,Clothing,Stole
B-25789,30.0,0.0,1,Clothing,Kurti
B-25789,313.0,-13.0,5,Furniture,Bookcases
B-25789,67.0,-86.0,9,Furniture,Furnishings
B-25790,42.0,-3.0,1,Electronics,Electronic Games
B-25791,253.0,-63.0,2,Clothing,Saree
B-25791,565.0,66.0,7,Clothing,Saree
B-25791,175.0,77.0,3,Clothing,Saree
B-25792,74.0,-25.0,3,Clothing,Stole
B-25793,40.0,-33.0,5,Clothing,Hankerchief
B-25793,63.0,-24.0,6,Clothing,Kurti
B-25793,60.0,-12.0,4,Clothing,Hankerchief
B-25793,257.0,-252.0,4,Clothing,Saree
B-25793,24.0,-1.0,4,Clothing,Skirt
B-25793,18.0,1.0,3,Clothing,Hankerchief
B-25793,1402.0,109.0,11,Clothing,Saree
B-25794,176.0,37.0,6,Electronics,Accessories
B-25795,276.0,-21.0,2,Electronics,Phones
B-25796,37.0,-6.0,1,Clothing,Saree
B-25796,28.0,1.0,1,Electronics,Accessories
B-25796,239.0,-162.0,5,Furniture,Chairs
B-25796,78.0,-64.0,7,Clothing,Stole
B-25796,632.0,-316.0,6,Clothing,Saree
B-25796,559.0,-19.0,2,Clothing,Trousers
B-25796,148.0,0.0,3,Clothing,Saree
B-25797,976.0,293.0,4,Electronics,Accessories
B-25797,148.0,-101.0,2,Furniture,Bookcases
B-25797,413.0,-314.0,9,Furniture,Chairs
B-25797,89.0,-4.0,5,Clothing,Saree
B-25797,1630.0,-802.0,5,Furniture,Tables
B-25797,31.0,1.0,2,Clothing,Hankerchief
B-25798,379.0,63.0,2,Clothing,Saree
B-25798,448.0,148.0,2,Electronics,Printers
B-25798,2830.0,-1981.0,13,Furniture,Bookcases
B-25798,47.0,-3.0,2,Clothing,Stole
B-25798,38.0,-13.0,3,Clothing,Stole
B-25798,61.0,-50.0,4,Clothing,Hankerchief
B-25799,205.0,-119.0,3,Clothing,Saree
B-25799,47.0,-27.0,4,Clothing,Saree
B-25799,45.0,-15.0,2,Furniture,Chairs
B-25799,70.0,-64.0,5,Clothing,Stole
B-25800,122.0,-66.0,9,Electronics,Accessories
B-25800,21.0,-6.0,3,Clothing,Leggings
B-25800,45.0,12.0,7,Clothing,Hankerchief
B-25801,64.0,6.0,4,Clothing,Saree
B-25801,49.0,-31.0,2,Clothing,Stole
B-25801,21.0,-10.0,4,Clothing,Leggings
B-25801,15.0,-2.0,1,Clothing,T-Shirt
B-25802,27.0,-7.0,5,Clothing,Saree
B-25802,633.0,-633.0,11,Electronics,Accessories
B-25802,13.0,-9.0,2,Clothing,Skirt
B-25802,23.0,-3.0,1,Clothing,Shirt
B-25802,95.0,5.0,2,Clothing,Stole
B-25803,106.0,12.0,3,Clothing,Trousers
B-25803,269.0,91.0,1,Electronics,Electronic Games
B-25803,536.0,91.0,1,Clothing,Trousers
B-25803,137.0,5.0,5,Clothing,Shirt
B-25803,757.0,371.0,2,Electronics,Printers
B-25803,511.0,194.0,3,Furniture,Chairs
B-25803,185.0,48.0,4,Clothing,Stole
B-25803,765.0,8.0,6,Clothing,Saree
B-25804,156.0,36.0,5,Clothing,T-Shirt
B-25804,321.0,26.0,3,Electronics,Printers
B-25805,112.0,15.0,2,Furniture,Chairs
B-25806,632.0,-114.0,4,Furniture,Tables
B-25807,16.0,6.0,1,Clothing,Stole
B-25808,63.0,17.0,6,Clothing,Leggings
B-25808,146.0,-63.0,3,Electronics,Electronic Games
B-25808,59.0,21.0,2,Clothing,Stole
B-25808,210.0,50.0,4,Clothing,Hankerchief
B-25809,154.0,54.0,3,Clothing,Hankerchief
B-25809,53.0,24.0,1,Clothing,Hankerchief
B-25810,26.0,10.0,4,Clothing,Hankerchief
B-25810,1120.0,199.0,6,Clothing,Saree
B-25810,45.0,6.0,3,Clothing,Shirt
B-25810,307.0,74.0,3,Electronics,Accessories
B-25810,92.0,42.0,2,Clothing,Stole
B-25810,29.0,8.0,5,Clothing,Hankerchief
B-25811,126.0,52.0,4,Clothing,Hankerchief
B-25812,259.0,47.0,5,Clothing,Hankerchief
B-25813,911.0,202.0,7,Furniture,Chairs
B-25814,118.0,35.0,7,Clothing,T-Shirt
B-25814,462.0,169.0,4,Clothing,Saree
B-25815,35.0,14.0,2,Clothing,Stole
B-25816,391.0,113.0,8,Clothing,Stole
B-25817,743.0,89.0,5,Electronics,Printers
B-25818,75.0,28.0,9,Clothing,Hankerchief
B-25818,36.0,0.0,4,Clothing,Kurti
B-25818,32.0,11.0,2,Clothing,Leggings
B-25818,94.0,20.0,2,Furniture,Furnishings
B-25818,28.0,14.0,4,Clothing,Hankerchief
B-25819,417.0,49.0,3,Electronics,Electronic Games
B-25820,119.0,1.0,1,Furniture,Chairs
B-25821,60.0,21.0,4,Clothing,Stole
B-25821,17.0,0.0,1,Clothing,Hankerchief
B-25821,125.0,0.0,3,Electronics,Accessories
B-25822,34.0,13.0,2,Clothing,Saree
B-25823,2103.0,322.0,8,Electronics,Electronic Games
B-25823,104.0,2.0,2,Furniture,Furnishings
B-25823,59.0,6.0,1,Electronics,Accessories
B-25823,103.0,50.0,2,Furniture,Furnishings
B-25824,101.0,38.0,2,Furniture,Furnishings
B-25825,911.0,355.0,5,Electronics,Phones
B-25825,115.0,25.0,6,Clothing,Stole
B-25825,140.0,6.0,5,Clothing,Saree
B-25826,637.0,261.0,2,Electronics,Printers
B-25827,156.0,21.0,3,Furniture,Chairs
B-25828,537.0,107.0,3,Clothing,Saree
B-25828,15.0,2.0,1,Clothing,Leggings
B-25828,128.0,-3.0,3,Clothing,Saree
B-25828,222.0,35.0,5,Clothing,Saree
B-25829,345.0,38.0,7,Clothing,Hankerchief
B-25830,41.0,11.0,6,Clothing,Hankerchief
B-25830,54.0,1.0,2,Clothing,Saree
B-25830,71.0,0.0,8,Clothing,Skirt
B-25830,93.0,15.0,2,Electronics,Accessories
B-25830,1063.0,64.0,7,Electronics,Phones
B-25830,1954.0,782.0,3,Electronics,Phones
B-25831,693.0,254.0,6,Clothing,Saree
B-25832,504.0,116.0,3,Furniture,Bookcases
B-25833,64.0,27.0,5,Clothing,Hankerchief
B-25833,36.0,4.0,9,Clothing,Hankerchief
B-25833,45.0,16.0,3,Clothing,Stole
B-25834,16.0,5.0,1,Clothing,Stole
B-25835,52.0,11.0,5,Clothing,Leggings
B-25835,27.0,2.0,2,Clothing,Leggings
B-25835,155.0,26.0,3,Clothing,Stole
B-25836,1298.0,65.0,9,Electronics,Printers
B-25837,263.0,50.0,5,Clothing,Stole
B-25838,70.0,26.0,5,Clothing,Hankerchief
B-25838,81.0,19.0,7,Clothing,Hankerchief
B-25838,955.0,305.0,3,Electronics,Printers
B-25838,161.0,40.0,3,Clothing,Stole
B-25839,1250.0,486.0,7,Clothing,Saree
B-25840,246.0,61.0,2,Furniture,Bookcases
B-25840,298.0,74.0,2,Furniture,Bookcases
B-25840,262.0,64.0,6,Clothing,Saree
B-25841,22.0,11.0,2,Clothing,Skirt
B-25842,1543.0,370.0,8,Electronics,Printers
B-25843,50.0,7.0,6,Clothing,Skirt
B-25843,214.0,30.0,3,Electronics,Accessories
B-25843,255.0,74.0,5,Clothing,Hankerchief
B-25843,18.0,6.0,3,Clothing,Hankerchief
B-25843,45.0,0.0,2,Clothing,Stole
B-25844,86.0,8.0,2,Clothing,Saree
B-25845,274.0,-7.0,4,Electronics,Phones
B-25845,82.0,33.0,4,Clothing,Kurti
B-25845,757.0,371.0,2,Electronics,Printers
B-25845,132.0,54.0,5,Clothing,Stole
B-25846,94.0,7.0,7,Clothing,Leggings
B-25847,643.0,225.0,2,Electronics,Printers
B-25847,264.0,71.0,10,Furniture,Furnishings
B-25848,147.0,21.0,3,Furniture,Furnishings
B-25848,16.0,8.0,2,Clothing,Hankerchief
B-25848,648.0,50.0,6,Electronics,Electronic Games
B-25849,336.0,123.0,3,Electronics,Phones
B-25850,45.0,1.0,3,Clothing,T-Shirt
B-25850,93.0,-1.0,2,Clothing,Hankerchief
B-25850,52.0,18.0,5,Clothing,Leggings
B-25850,148.0,24.0,3,Clothing,Stole
B-25850,24.0,1.0,4,Clothing,Hankerchief
B-25850,513.0,215.0,2,Electronics,Accessories
B-25850,117.0,36.0,2,Clothing,Trousers
B-25850,916.0,192.0,11,Electronics,Phones
B-25850,485.0,199.0,4,Clothing,Saree
B-25851,10.0,2.0,2,Clothing,Hankerchief
B-25851,300.0,42.0,2,Electronics,Printers
B-25851,57.0,27.0,2,Clothing,T-Shirt
B-25851,103.0,46.0,2,Clothing,Saree
B-25851,336.0,71.0,3,Furniture,Bookcases
B-25851,53.0,24.0,6,Clothing,Hankerchief
B-25851,90.0,29.0,5,Clothing,T-Shirt
B-25851,62.0,1.0,3,Clothing,Saree
B-25851,135.0,54.0,5,Clothing,Kurti
B-25851,237.0,47.0,9,Clothing,T-Shirt
B-25852,320.0,144.0,1,Electronics,Printers
B-25852,24.0,1.0,2,Clothing,Hankerchief
B-25852,45.0,12.0,4,Clothing,Hankerchief
B-25852,97.0,17.0,2,Clothing,Stole
B-25852,50.0,16.0,1,Clothing,Stole
B-25852,869.0,67.0,4,Furniture,Tables
B-25852,105.0,33.0,5,Clothing,Kurti
B-25853,39.0,16.0,6,Clothing,Skirt
B-25853,30.0,14.0,3,Clothing,Hankerchief
B-25853,26.0,11.0,2,Clothing,Hankerchief
B-25853,19.0,6.0,2,Clothing,Saree
B-25853,579.0,139.0,3,Electronics,Printers
B-25853,2093.0,721.0,5,Furniture,Chairs
B-25853,95.0,11.0,4,Furniture,Furnishings
B-25853,128.0,4.0,3,Clothing,Saree
B-25853,199.0,48.0,4,Clothing,Stole
B-25854,149.0,48.0,6,Clothing,Stole
B-25854,436.0,131.0,9,Clothing,Hankerchief
B-25854,76.0,19.0,3,Clothing,Hankerchief
B-25854,88.0,16.0,4,Clothing,Stole
B-25854,342.0,154.0,7,Furniture,Furnishings
B-25854,40.0,16.0,3,Clothing,Hankerchief
B-25854,53.0,-2.0,3,Clothing,Saree
B-25854,381.0,144.0,2,Clothing,Saree
B-25855,829.0,19.0,4,Electronics,Printers
B-25855,442.0,31.0,2,Electronics,Electronic Games
B-25855,90.0,17.0,3,Clothing,Hankerchief
B-25855,98.0,12.0,2,Clothing,Hankerchief
B-25855,61.0,30.0,2,Clothing,Hankerchief
B-25855,1027.0,441.0,8,Clothing,Saree
B-25855,1319.0,567.0,5,Electronics,Printers
B-25855,197.0,73.0,1,Furniture,Bookcases
B-25855,550.0,242.0,5,Furniture,Furnishings
B-25856,74.0,29.0,3,Clothing,Stole
B-25856,10.0,2.0,2,Clothing,Skirt
B-25856,689.0,90.0,5,Clothing,Saree
B-25856,257.0,3.0,2,Clothing,Saree
B-25856,48.0,6.0,1,Clothing,Saree
B-25857,324.0,39.0,8,Electronics,Accessories
B-25857,598.0,166.0,4,Furniture,Bookcases
B-25857,227.0,59.0,2,Furniture,Furnishings
B-25858,22.0,8.0,3,Clothing,Hankerchief
B-25858,29.0,11.0,4,Clothing,Skirt
B-25858,27.0,5.0,2,Clothing,Skirt
B-25858,82.0,13.0,2,Clothing,Shirt
B-25858,294.0,109.0,7,Electronics,Accessories
B-25858,16.0,0.0,1,Clothing,Saree
B-25858,245.0,30.0,2,Clothing,Saree
B-25858,223.0,27.0,2,Furniture,Bookcases
B-25858,2457.0,665.0,11,Electronics,Electronic Games
B-25859,724.0,253.0,2,Furniture,Bookcases
B-25860,112.0,24.0,3,Clothing,Kurti
B-25861,128.0,4.0,3,Clothing,Saree
B-25861,50.0,3.0,2,Clothing,Stole
B-25861,62.0,6.0,5,Clothing,Hankerchief
B-25861,44.0,14.0,3,Clothing,Hankerchief
B-25861,56.0,18.0,2,Clothing,Hankerchief
B-25861,216.0,-83.0,3,Electronics,Electronic Games
B-25862,2061.0,701.0,5,Furniture,Bookcases
B-25862,121.0,41.0,4,Clothing,Stole
B-25862,80.0,3.0,3,Clothing,Stole
B-25863,189.0,87.0,7,Clothing,Stole
B-25864,100.0,6.0,4,Clothing,Stole
B-25864,17.0,5.0,1,Clothing,Hankerchief
B-25864,22.0,8.0,2,Clothing,Leggings
B-25864,27.0,9.0,2,Clothing,Hankerchief
B-25865,85.0,-1.0,3,Clothing,Saree
B-25866,51.0,14.0,2,Clothing,Stole
B-25867,31.0,14.0,3,Clothing,Stole
B-25867,240.0,12.0,6,Clothing,Kurti
B-25867,163.0,26.0,4,Clothing,Shirt
B-25868,170.0,73.0,2,Electronics,Accessories
B-25868,62.0,-1.0,1,Electronics,Phones
B-25868,1118.0,206.0,2,Furniture,Tables
B-25869,86.0,9.0,3,Clothing,Saree
B-25870,10.0,4.0,1,Clothing,Kurti
B-25870,845.0,84.0,7,Clothing,Saree
B-25870,57.0,7.0,3,Furniture,Furnishings
B-25870,473.0,113.0,9,Clothing,Hankerchief
B-25871,118.0,25.0,4,Clothing,Hankerchief
B-25872,57.0,27.0,2,Clothing,Shirt
B-25873,66.0,12.0,3,Clothing,Stole
B-25873,367.0,73.0,3,Electronics,Electronic Games
B-25873,7.0,1.0,1,Clothing,Hankerchief
B-25873,1275.0,357.0,2,Electronics,Phones
B-25873,42.0,12.0,2,Clothing,Kurti
B-25874,124.0,54.0,5,Clothing,T-Shirt
B-25875,248.0,8.0,2,Clothing,Saree
B-25876,282.0,14.0,4,Clothing,Trousers
B-25877,1137.0,568.0,2,Clothing,Trousers
B-25877,269.0,33.0,5,Furniture,Chairs
B-25877,24.0,8.0,2,Clothing,Skirt
B-25878,165.0,46.0,3,Furniture,Furnishings
B-25878,46.0,0.0,4,Clothing,Leggings
B-25878,84.0,41.0,3,Clothing,T-Shirt
B-25878,140.0,15.0,5,Clothing,Stole
B-25878,741.0,267.0,5,Furniture,Bookcases
B-25878,719.0,303.0,6,Furniture,Chairs
B-25879,57.0,28.0,2,Clothing,Kurti
B-25880,108.0,37.0,2,Clothing,Stole
B-25881,37.0,3.0,3,Clothing,Hankerchief
B-25881,26.0,9.0,2,Clothing,Leggings
B-25881,1351.0,111.0,6,Electronics,Electronic Games
B-25881,2244.0,247.0,4,Clothing,Trousers
B-25881,36.0,7.0,3,Clothing,Leggings
B-25881,2115.0,23.0,5,Furniture,Chairs
B-25882,121.0,19.0,4,Clothing,Stole
B-25883,146.0,42.0,5,Clothing,Hankerchief
B-25883,105.0,26.0,8,Clothing,Leggings
B-25883,127.0,29.0,3,Furniture,Furnishings
B-25883,16.0,-15.0,4,Clothing,Hankerchief
B-25883,10.0,-2.0,2,Clothing,Leggings
B-25884,24.0,2.0,4,Clothing,Hankerchief
B-25885,94.0,27.0,2,Clothing,Shirt
B-25885,394.0,146.0,2,Furniture,Bookcases
B-25885,734.0,248.0,2,Furniture,Chairs
B-25885,349.0,0.0,7,Clothing,Stole
B-25886,89.0,17.0,2,Clothing,Stole
B-25886,502.0,84.0,4,Electronics,Phones
B-25886,63.0,1.0,4,Clothing,T-Shirt
B-25886,107.0,37.0,3,Clothing,Shirt
B-25887,83.0,6.0,6,Clothing,Shirt
B-25887,2125.0,234.0,6,Electronics,Printers
B-25888,18.0,2.0,3,Clothing,Hankerchief
B-25888,223.0,4.0,3,Electronics,Phones
B-25888,646.0,213.0,3,Electronics,Electronic Games
B-25889,31.0,10.0,1,Clothing,Kurti
B-25889,119.0,43.0,7,Clothing,Kurti
B-25889,114.0,11.0,4,Clothing,T-Shirt
B-25890,465.0,207.0,9,Clothing,Saree
B-25891,25.0,2.0,2,Clothing,Hankerchief
B-25891,97.0,36.0,7,Clothing,Hankerchief
B-25891,121.0,41.0,4,Clothing,Stole
B-25892,139.0,30.0,3,Clothing,Shirt
B-25893,355.0,114.0,7,Clothing,Stole
B-25893,61.0,11.0,3,Clothing,Kurti
B-25893,149.0,15.0,3,Clothing,Saree
B-25893,688.0,103.0,6,Electronics,Accessories
B-25893,372.0,59.0,3,Electronics,Printers
B-25893,223.0,62.0,7,Clothing,Shirt
B-25893,83.0,12.0,3,Clothing,Stole
B-25894,1246.0,62.0,3,Furniture,Bookcases
B-25895,388.0,93.0,2,Furniture,Bookcases
B-25896,31.0,11.0,3,Clothing,Skirt
B-25896,42.0,7.0,2,Clothing,Kurti
B-25896,190.0,68.0,8,Clothing,T-Shirt
B-25896,103.0,36.0,2,Clothing,Hankerchief
B-25896,287.0,66.0,6,Clothing,Kurti
B-25896,23.0,4.0,2,Clothing,Skirt
B-25896,79.0,-2.0,2,Furniture,Furnishings
B-25897,43.0,5.0,3,Clothing,Stole
B-25897,33.0,10.0,3,Clothing,Hankerchief
B-25897,24.0,11.0,5,Clothing,Hankerchief
B-25897,734.0,213.0,6,Electronics,Electronic Games
B-25898,33.0,13.0,3,Clothing,Leggings
B-25898,499.0,33.0,4,Clothing,Saree
B-25898,147.0,73.0,3,Clothing,Stole
B-25898,53.0,5.0,3,Clothing,T-Shirt
B-25898,171.0,2.0,2,Electronics,Electronic Games
B-25898,915.0,-99.0,3,Furniture,Tables
B-25898,191.0,93.0,4,Clothing,Shirt
B-25898,857.0,274.0,2,Furniture,Tables
B-25899,22.0,9.0,2,Clothing,Leggings
B-25899,28.0,6.0,4,Clothing,Skirt
B-25899,43.0,17.0,1,Clothing,Saree
B-25899,846.0,9.0,2,Furniture,Chairs
B-25900,15.0,2.0,1,Clothing,Leggings
B-25900,140.0,68.0,5,Clothing,T-Shirt
B-25900,210.0,62.0,2,Electronics,Phones
B-25901,158.0,38.0,3,Clothing,Hankerchief
B-25901,90.0,27.0,2,Clothing,T-Shirt
B-25901,159.0,2.0,3,Furniture,Furnishings
B-25901,61.0,28.0,2,Clothing,Hankerchief
B-25902,79.0,6.0,7,Clothing,Saree
B-25902,268.0,6.0,2,Furniture,Bookcases
B-25902,802.0,120.0,7,Electronics,Accessories
B-25902,1700.0,85.0,3,Clothing,Trousers
B-25902,154.0,26.0,4,Electronics,Accessories
B-25903,455.0,77.0,8,Electronics,Accessories
B-25903,19.0,8.0,2,Clothing,Hankerchief
B-25903,25.0,11.0,3,Clothing,Leggings
B-25903,37.0,17.0,3,Clothing,Hankerchief
B-25903,60.0,-10.0,2,Furniture,Furnishings
B-25903,204.0,94.0,4,Clothing,Hankerchief
B-25903,74.0,33.0,2,Clothing,Shirt
B-25903,336.0,57.0,2,Electronics,Phones
B-25904,871.0,131.0,2,Furniture,Bookcases
B-25904,83.0,12.0,2,Furniture,Chairs
B-25905,152.0,50.0,6,Clothing,Stole
B-25906,78.0,27.0,3,Clothing,Stole
B-25907,30.0,11.0,5,Clothing,Hankerchief
B-25908,179.0,25.0,5,Clothing,Kurti
B-25909,168.0,56.0,3,Clothing,Saree
B-25909,108.0,22.0,3,Electronics,Accessories
B-25909,1622.0,248.0,3,Electronics,Phones
B-25909,323.0,122.0,5,Electronics,Phones
B-25909,12.0,2.0,2,Clothing,Skirt
B-25910,125.0,15.0,5,Clothing,Shirt
B-25910,685.0,7.0,7,Clothing,Trousers
B-25910,850.0,289.0,5,Electronics,Electronic Games
B-25910,1622.0,-624.0,5,Furniture,Tables
B-25910,259.0,47.0,5,Clothing,Hankerchief
B-25910,33.0,1.0,2,Clothing,Shirt
B-25911,40.0,15.0,1,Clothing,Kurti
B-25912,102.0,11.0,6,Clothing,T-Shirt
B-25913,103.0,21.0,7,Clothing,Stole
B-25914,460.0,143.0,3,Furniture,Chairs
B-25914,125.0,22.0,3,Clothing,Stole
B-25915,277.0,3.0,1,Electronics,Electronic Games
B-25916,80.0,26.0,9,Clothing,Skirt
B-25917,100.0,12.0,2,Clothing,T-Shirt
B-25918,244.0,122.0,5,Furniture,Furnishings
B-25919,28.0,4.0,1,Clothing,T-Shirt
B-25919,110.0,12.0,7,Clothing,Stole
B-25919,636.0,204.0,2,Electronics,Printers
B-25919,1599.0,37.0,6,Electronics,Electronic Games
B-25919,977.0,244.0,7,Electronics,Phones
B-25920,100.0,7.0,2,Clothing,T-Shirt
B-25921,170.0,19.0,5,Clothing,T-Shirt
B-25921,84.0,-42.0,2,Electronics,Accessories
B-25921,71.0,-44.0,5,Electronics,Accessories
B-25922,52.0,18.0,2,Clothing,Stole
B-25923,226.0,58.0,3,Electronics,Accessories
B-25923,484.0,28.0,3,Electronics,Printers
B-25923,253.0,-11.0,1,Clothing,Trousers
B-25923,3873.0,891.0,6,Electronics,Phones
B-25924,148.0,54.0,2,Furniture,Chairs
B-25925,27.0,12.0,1,Clothing,Stole
B-25925,314.0,-41.0,3,Electronics,Electronic Games
B-25925,1228.0,14.0,3,Furniture,Chairs
B-25926,57.0,6.0,5,Clothing,Leggings
B-25927,200.0,7.0,4,Electronics,Electronic Games
B-25928,25.0,10.0,1,Furniture,Furnishings
B-25928,122.0,15.0,3,Electronics,Accessories
B-25929,1308.0,536.0,3,Furniture,Bookcases
B-25929,216.0,-135.0,3,Furniture,Chairs
B-25929,154.0,-85.0,3,Furniture,Chairs
B-25930,40.0,13.0,3,Clothing,T-Shirt
B-25930,351.0,-94.0,5,Electronics,Electronic Games
B-25930,595.0,119.0,4,Furniture,Bookcases
B-25930,151.0,29.0,5,Clothing,Hankerchief
B-25930,58.0,17.0,2,Clothing,Hankerchief
B-25930,202.0,89.0,9,Clothing,T-Shirt
B-25931,73.0,-36.0,3,Furniture,Chairs
B-25932,71.0,-14.0,4,Furniture,Furnishings
B-25933,81.0,-44.0,3,Clothing,Stole
B-25933,412.0,-412.0,6,Clothing,Saree
B-25933,207.0,-100.0,2,Clothing,Saree
B-25934,105.0,33.0,6,Clothing,Saree
B-25935,162.0,20.0,3,Furniture,Chairs
B-25935,150.0,32.0,3,Clothing,Hankerchief
B-25935,1657.0,460.0,4,Furniture,Chairs
B-25936,61.0,25.0,4,Clothing,Saree
B-25937,1101.0,352.0,3,Furniture,Bookcases
B-25938,61.0,1.0,2,Furniture,Furnishings
B-25938,59.0,25.0,3,Clothing,Stole
B-25939,61.0,18.0,2,Electronics,Accessories
B-25939,136.0,41.0,3,Electronics,Accessories
B-25939,469.0,33.0,4,Electronics,Electronic Games
B-25940,55.0,4.0,2,Clothing,Stole
B-25940,13.0,3.0,2,Clothing,Hankerchief
B-25940,46.0,0.0,4,Clothing,Leggings
B-25941,177.0,41.0,4,Clothing,Shirt
B-25942,646.0,-23.0,2,Electronics,Printers
B-25943,48.0,20.0,4,Clothing,Stole
B-25943,26.0,7.0,4,Clothing,Hankerchief
B-25943,149.0,15.0,3,Clothing,Saree
B-25943,1547.0,340.0,6,Electronics,Accessories
B-25943,137.0,38.0,5,Clothing,Hankerchief
B-25944,169.0,38.0,3,Clothing,Saree
B-25945,245.0,10.0,2,Furniture,Bookcases
B-25945,60.0,3.0,3,Clothing,Saree
B-25945,63.0,14.0,2,Clothing,Shirt
B-25945,765.0,-36.0,3,Electronics,Electronic Games
B-25946,146.0,7.0,2,Electronics,Phones
B-25947,290.0,35.0,6,Clothing,Hankerchief
B-25947,207.0,33.0,2,Electronics,Accessories
B-25948,152.0,23.0,3,Furniture,Furnishings
B-25949,24.0,11.0,3,Clothing,Hankerchief
B-25949,140.0,57.0,2,Clothing,Trousers
B-25949,151.0,9.0,3,Clothing,Hankerchief
B-25950,13.0,4.0,1,Clothing,Leggings
B-25950,54.0,27.0,2,Clothing,Stole
B-25950,644.0,167.0,2,Electronics,Printers
B-25950,261.0,13.0,6,Clothing,Shirt
B-25950,1622.0,95.0,5,Electronics,Printers
B-25950,190.0,19.0,9,Furniture,Furnishings
B-25950,158.0,-29.0,10,Clothing,Hankerchief
B-25950,136.0,-33.0,5,Clothing,Saree
B-25950,133.0,5.0,5,Clothing,Stole
B-25951,102.0,13.0,2,Clothing,Stole
B-25951,50.0,14.0,1,Electronics,Electronic Games
B-25951,111.0,11.0,9,Clothing,Hankerchief
B-25951,120.0,23.0,5,Clothing,Stole
B-25951,40.0,18.0,1,Electronics,Accessories
B-25951,250.0,100.0,3,Clothing,Trousers
B-25951,89.0,29.0,2,Clothing,Stole
B-25951,30.0,5.0,2,Clothing,Kurti
B-25951,248.0,105.0,2,Electronics,Phones
B-25951,742.0,198.0,2,Furniture,Bookcases
B-25952,14.0,0.0,4,Clothing,Hankerchief
B-25952,87.0,32.0,9,Clothing,Skirt
B-25952,935.0,114.0,4,Electronics,Electronic Games
B-25952,173.0,69.0,3,Furniture,Chairs
B-25952,352.0,18.0,5,Clothing,Trousers
B-25952,147.0,48.0,3,Clothing,Saree
B-25952,44.0,14.0,3,Clothing,Hankerchief
B-25953,22.0,-8.0,4,Clothing,Hankerchief
B-25953,188.0,-193.0,2,Electronics,Electronic Games
B-25953,81.0,41.0,3,Clothing,Stole
B-25953,44.0,2.0,3,Clothing,Hankerchief
B-25953,116.0,22.0,1,Electronics,Accessories
B-25953,67.0,20.0,4,Clothing,T-Shirt
B-25953,744.0,119.0,6,Electronics,Printers
B-25953,1218.0,352.0,9,Furniture,Bookcases
B-25953,87.0,36.0,5,Clothing,Stole
B-25954,891.0,0.0,5,Clothing,Saree
B-25954,146.0,66.0,1,Electronics,Phones
B-25954,44.0,10.0,3,Clothing,Stole
B-25954,27.0,0.0,2,Clothing,Leggings
B-25954,48.0,11.0,2,Clothing,Shirt
B-25954,189.0,60.0,4,Furniture,Furnishings
B-25954,524.0,-25.0,2,Electronics,Electronic Games
B-25954,148.0,9.0,1,Electronics,Electronic Games
B-25955,1716.0,309.0,7,Electronics,Accessories
B-25955,45.0,8.0,4,Clothing,Skirt
B-25955,39.0,2.0,2,Clothing,Saree
B-25955,110.0,20.0,5,Clothing,Stole
B-25955,54.0,14.0,3,Clothing,T-Shirt
B-25955,954.0,95.0,3,Electronics,Printers
B-25955,2927.0,146.0,8,Furniture,Bookcases
B-25955,294.0,62.0,9,Clothing,T-Shirt
B-25955,200.0,13.0,5,Electronics,Phones
B-25956,89.0,-37.0,4,Clothing,Shirt
B-25956,59.0,10.0,2,Clothing,Hankerchief
B-25956,33.0,10.0,3,Clothing,Hankerchief
B-25956,474.0,56.0,4,Electronics,Phones
B-25956,140.0,28.0,2,Electronics,Phones
B-25957,147.0,73.0,3,Clothing,Stole
B-25957,16.0,2.0,1,Clothing,Saree
B-25957,1157.0,-13.0,9,Furniture,Bookcases
B-25958,105.0,25.0,2,Clothing,Hankerchief
B-25958,360.0,32.0,3,Clothing,Saree
B-25959,252.0,56.0,2,Electronics,Phones
B-25959,681.0,259.0,4,Furniture,Chairs
B-25959,32.0,2.0,2,Clothing,Kurti
B-25959,132.0,49.0,3,Clothing,Shirt
B-25959,637.0,212.0,8,Electronics,Phones
B-25959,429.0,17.0,3,Furniture,Chairs
B-25959,82.0,24.0,6,Clothing,Hankerchief
B-25959,23.0,8.0,2,Clothing,Hankerchief
B-25960,171.0,-140.0,2,Furniture,Bookcases
B-25961,34.0,-12.0,5,Clothing,Leggings
B-25961,366.0,84.0,3,Furniture,Bookcases
B-25961,26.0,3.0,3,Clothing,Skirt
B-25961,446.0,53.0,3,Electronics,Printers
